customer_id,segment,home_store_id,signup_date,loyalty_join_date
2533,occasional,3,2025-01-31,
2534,weekender,1,2025-11-21,
2535,weekender,1,2025-07-06,
2536,occasional,2,2025-04-23,
2537,student,2,2026-04-02,2026-04-02
2538,occasional,3,2025-06-25,
2539,weekender,1,2025-10-30,2026-01-29
2540,occasional,1,2026-01-20,
2541,occasional,2,2025-08-22,
2542,occasional,1,2025-10-18,
2543,weekender,3,2025-07-27,
2544,occasional,2,2026-03-23,
2545,occasional,3,2026-03-23,
2546,occasional,2,2025-07-14,
2547,commuter,1,2025-04-06,
2548,student,2,2025-01-25,2025-08-15
2549,occasional,3,2025-07-14,
2550,commuter,1,2026-02-05,2026-02-05
2551,weekender,3,2025-06-03,
2552,weekender,3,2026-02-14,2026-02-14
2553,student,2,2026-02-17,
2554,student,2,2026-01-09,2026-01-09
2555,occasional,3,2026-05-14,2026-05-14
2556,commuter,1,2026-01-04,2026-01-04
2557,commuter,1,2026-01-22,2026-01-22
2558,occasional,3,2025-06-18,
2559,occasional,3,2025-09-26,
2560,weekender,1,2025-01-06,
2561,occasional,1,2025-11-02,
2562,student,2,2025-04-07,2025-11-11
2563,occasional,2,2025-12-14,
2564,weekender,3,2025-04-16,2025-10-03
2565,student,2,2025-10-28,2025-10-28
2566,student,2,2025-11-19,2026-01-27
2567,weekender,1,2026-01-20,
2568,commuter,1,2025-04-09,2025-12-11
2569,occasional,3,2026-04-30,
2570,occasional,3,2026-01-28,
2571,occasional,1,2025-06-16,2025-08-15
2572,weekender,3,2025-04-22,
2573,student,2,2026-01-08,2026-01-08
2574,commuter,1,2025-07-12,
2575,weekender,3,2025-05-31,2026-02-11
2576,student,2,2025-12-02,
2577,student,2,2025-02-21,2025-12-06
2578,occasional,3,2026-04-15,
2579,commuter,1,2025-01-01,2025-12-10
2580,occasional,3,2026-01-13,
2581,occasional,1,2025-09-14,
2582,commuter,1,2025-07-08,
2583,weekender,2,2025-06-11,
2584,occasional,2,2025-02-28,
2585,weekender,3,2025-11-09,
2586,student,2,2025-11-04,2025-11-04
2587,commuter,1,2025-06-20,
2588,occasional,3,2025-10-21,
2589,weekender,1,2026-03-01,
2590,student,2,2025-11-23,2025-11-23
2591,commuter,1,2026-03-16,
2592,student,2,2025-08-14,2025-10-07
2593,occasional,3,2026-04-08,
2594,student,2,2025-08-07,2026-01-10
2595,occasional,2,2025-03-23,
2596,occasional,1,2025-04-21,
2597,student,2,2025-08-23,2025-12-13
2598,weekender,1,2026-03-20,
2599,commuter,1,2025-05-26,2025-11-08
2600,student,2,2026-02-28,
2601,student,2,2025-01-26,2025-12-26
2602,occasional,3,2025-02-08,
2603,weekender,3,2026-02-27,
2604,occasional,1,2025-10-18,
2605,occasional,1,2026-01-07,
2606,weekender,2,2026-02-11,
2607,weekender,3,2026-04-01,
2608,weekender,3,2025-12-12,
2609,weekender,3,2025-06-06,2025-09-02
2610,weekender,3,2025-11-12,2026-01-31
2611,student,2,2025-08-10,2025-09-24
2612,commuter,1,2026-02-25,2026-02-25
2613,occasional,3,2025-12-16,
2614,commuter,1,2025-11-27,
2615,commuter,1,2026-04-02,
2616,commuter,1,2025-07-16,
2617,student,2,2025-06-01,
2618,weekender,1,2025-08-22,
2619,student,2,2025-11-30,
2620,occasional,1,2025-06-13,
2621,student,2,2026-04-15,2026-04-15
2622,commuter,1,2026-01-23,
2623,weekender,2,2025-08-19,
2624,weekender,3,2025-06-29,
2625,weekender,3,2025-08-05,2025-09-04
2626,student,2,2025-02-24,
2627,weekender,2,2026-01-07,
2628,student,2,2025-05-25,
2629,student,2,2025-06-27,
2630,student,2,2025-06-19,2025-09-22
2631,occasional,3,2025-03-03,
2632,occasional,3,2025-02-20,
2633,weekender,3,2025-08-13,
2634,weekender,2,2025-11-08,2025-11-08
2635,student,2,2026-01-24,2026-01-24
2636,weekender,3,2025-10-30,
2637,occasional,3,2026-03-23,
2638,student,2,2025-02-07,2025-08-14
2639,weekender,3,2025-07-21,
2640,occasional,3,2025-02-28,
2641,occasional,3,2025-03-08,
2642,occasional,3,2026-02-22,
2643,weekender,1,2025-11-07,2025-11-30
2644,commuter,1,2025-09-08,2025-10-16
2645,weekender,2,2025-11-21,
2646,student,2,2025-03-06,
2647,commuter,1,2025-11-17,
2648,weekender,1,2025-07-31,
2649,weekender,3,2025-04-27,
2650,occasional,3,2026-03-07,
2651,occasional,3,2026-02-24,
2652,student,2,2025-01-03,
2653,occasional,2,2026-01-03,
2654,weekender,2,2025-03-20,
2655,weekender,3,2025-01-14,
2656,occasional,3,2026-01-06,
2657,weekender,3,2025-09-19,
2658,occasional,3,2025-07-27,
2659,occasional,2,2025-07-10,
2660,weekender,3,2026-03-10,
2661,occasional,1,2025-07-15,
2662,student,2,2025-04-08,
2663,student,2,2026-04-06,
2664,commuter,1,2026-02-11,
2665,occasional,2,2025-06-21,
2666,student,2,2025-05-05,
2667,student,2,2025-04-28,
2668,occasional,2,2025-12-17,
2669,student,2,2025-03-07,2025-12-13
2670,student,2,2025-12-28,
2671,student,2,2026-05-19,2026-05-19
2672,occasional,2,2025-11-12,
2673,weekender,3,2025-10-21,
2674,weekender,1,2025-08-23,
2675,student,2,2025-08-27,2026-02-13
2676,occasional,3,2025-03-28,2025-09-28
2677,student,2,2025-09-10,
2678,commuter,1,2026-02-08,
2679,weekender,3,2026-01-14,
2680,occasional,3,2025-03-12,
2681,student,2,2025-01-10,2025-12-20
2682,commuter,1,2025-12-16,2025-12-17
2683,commuter,1,2025-12-23,
2684,occasional,3,2026-03-31,
2685,weekender,3,2025-05-03,
2686,occasional,3,2026-02-22,
2687,occasional,3,2025-07-20,
2688,occasional,1,2025-09-10,
2689,occasional,3,2025-08-06,
2690,student,2,2026-04-30,
2691,commuter,1,2025-08-08,2025-08-30
2692,student,2,2025-07-25,2025-12-29
2693,commuter,1,2026-03-28,2026-03-28
2694,occasional,3,2025-11-30,
2695,occasional,3,2026-03-06,
2696,occasional,2,2025-06-19,
2697,weekender,1,2026-04-16,2026-04-16
2698,occasional,3,2025-11-14,
2699,weekender,2,2026-03-06,
2700,commuter,1,2026-04-27,2026-04-27
2701,occasional,3,2025-08-07,
2702,student,2,2026-01-11,2026-02-04
2703,commuter,1,2025-12-02,2025-12-02
2704,weekender,3,2025-11-08,
2705,commuter,1,2025-01-21,2025-09-13
2706,student,2,2025-06-27,
2707,occasional,2,2025-06-02,2026-01-06
2708,weekender,3,2025-05-15,2026-01-24
2709,student,2,2025-09-08,
2710,weekender,3,2026-04-15,2026-04-15
2711,student,2,2026-01-12,2026-01-21
2712,student,2,2025-05-08,2025-11-22
2713,occasional,3,2025-11-26,
2714,student,2,2025-08-14,
2715,occasional,3,2025-03-28,
2716,occasional,1,2025-02-10,
2717,occasional,1,2025-11-29,
2718,commuter,1,2025-04-27,2026-01-13
2719,commuter,1,2026-03-29,2026-03-29
2720,commuter,1,2025-07-29,2025-09-30
2721,weekender,1,2025-07-28,2025-08-06
2722,weekender,2,2025-10-25,2025-10-25
2723,occasional,2,2025-12-06,
2724,commuter,1,2025-09-09,2025-12-19
2725,weekender,2,2025-07-03,
2726,occasional,3,2026-02-15,
2727,occasional,3,2025-11-05,
2728,student,2,2025-05-21,
2729,student,2,2025-11-30,2025-11-30
2730,weekender,2,2026-04-29,2026-04-29
2731,commuter,1,2025-04-15,
2732,commuter,1,2025-12-09,2026-02-06
2733,occasional,3,2025-07-09,
2734,commuter,1,2025-02-10,
2735,occasional,2,2025-07-12,
2736,commuter,1,2025-09-22,2026-01-05
2737,commuter,1,2025-07-06,2025-11-08
2738,commuter,1,2025-07-08,2025-08-27
2739,student,2,2025-12-16,
2740,weekender,3,2025-11-12,2025-11-12
2741,weekender,1,2026-03-04,2026-03-04
2742,occasional,3,2025-10-26,
2743,occasional,3,2025-12-20,
2744,student,2,2026-03-18,2026-03-18
2745,weekender,2,2025-02-27,
2746,student,2,2025-05-07,2026-02-06
2747,occasional,2,2026-03-20,
2748,weekender,3,2025-10-09,
2749,occasional,3,2025-08-07,
2750,commuter,1,2025-08-14,2025-11-29
2751,occasional,2,2025-02-09,
2752,occasional,3,2025-08-14,
2753,occasional,3,2025-07-13,
2754,commuter,1,2025-04-08,2025-10-19
2755,student,2,2026-02-10,
2756,student,2,2025-12-25,
2757,weekender,3,2025-08-05,
2758,commuter,1,2025-02-03,
2759,student,2,2025-10-01,2025-10-01
2760,weekender,3,2026-03-04,
2761,occasional,2,2025-08-22,
2762,occasional,1,2026-04-20,
2763,occasional,3,2026-02-19,
2764,commuter,1,2025-11-11,
2765,weekender,1,2026-03-04,
2766,occasional,3,2025-06-06,2025-08-02
2767,student,2,2025-01-09,2025-08-20
2768,commuter,1,2026-01-22,2026-01-22
2769,student,2,2026-01-08,2026-01-08
2770,weekender,1,2025-12-08,
2771,occasional,1,2025-09-09,
2772,occasional,1,2025-02-16,
2773,commuter,1,2026-04-12,2026-04-12
2774,occasional,3,2025-09-10,
2775,student,2,2025-08-19,2025-10-05
2776,occasional,1,2025-10-25,2025-10-25
2777,occasional,3,2025-08-12,
2778,occasional,3,2025-12-15,
2779,weekender,3,2025-12-21,
2780,commuter,1,2025-05-09,2025-08-27
2781,occasional,3,2026-02-17,
2782,occasional,3,2025-04-20,
2783,occasional,1,2025-10-17,
2784,occasional,3,2025-07-15,
2785,student,2,2025-02-03,2025-11-29
2786,student,2,2025-05-18,2026-01-08
2787,occasional,3,2025-09-27,
2788,student,2,2026-04-05,2026-04-05
2789,weekender,3,2025-09-14,2025-09-14
2790,student,2,2025-03-15,
2791,student,2,2025-12-18,
2792,weekender,3,2025-05-21,2026-01-24
2793,occasional,3,2025-08-10,
2794,occasional,3,2025-01-08,2026-01-15
2795,commuter,1,2025-11-03,2025-11-03
2796,student,2,2026-03-23,
2797,occasional,3,2025-07-02,
2798,occasional,2,2025-10-11,
2799,student,2,2025-10-04,2025-11-25
2800,occasional,2,2025-02-08,2025-09-21
2801,occasional,1,2025-02-20,2025-09-22
2802,student,2,2025-07-25,2026-01-02
2803,weekender,3,2026-04-08,
2804,commuter,1,2025-05-21,2025-09-02
2805,commuter,1,2025-09-12,
2806,student,2,2025-06-18,2025-12-14
2807,weekender,1,2025-06-02,
2808,occasional,3,2025-05-26,
2809,occasional,2,2026-05-27,
2810,occasional,2,2025-07-13,
2811,commuter,1,2025-10-12,2025-10-12
2812,occasional,3,2025-04-11,
2813,commuter,1,2025-06-05,
2814,commuter,1,2026-01-26,2026-01-26
2815,student,2,2025-01-11,2026-02-04
2816,student,2,2025-10-06,
2817,occasional,2,2025-08-10,2025-11-13
2818,student,2,2026-05-28,2026-05-28
2819,student,2,2025-01-18,2025-12-09
2820,weekender,2,2025-03-18,
2821,occasional,3,2025-09-08,
2822,student,2,2025-01-07,2025-10-06
2823,occasional,3,2025-10-27,
2824,occasional,2,2025-12-22,
2825,weekender,3,2025-07-01,
2826,occasional,2,2025-01-06,
2827,weekender,3,2025-11-12,
2828,occasional,2,2025-06-14,
2829,student,2,2026-01-30,2026-01-30
2830,weekender,2,2025-05-05,2025-12-13
2831,student,2,2026-05-02,2026-05-02
2832,student,2,2025-06-28,
2833,occasional,2,2026-03-07,
2834,weekender,3,2026-03-12,2026-03-12
2835,occasional,3,2025-09-19,
2836,student,2,2025-07-09,2025-10-26
2837,occasional,2,2025-09-23,
2838,student,2,2025-04-13,2025-09-18
2839,student,2,2025-06-09,
2840,occasional,3,2025-05-28,
2841,occasional,1,2025-12-20,
2842,weekender,2,2025-04-14,
2843,weekender,3,2026-02-07,2026-02-07
2844,student,2,2025-01-18,
2845,occasional,3,2026-02-27,
2846,student,2,2025-05-24,2025-09-11
2847,occasional,2,2025-06-04,
2848,occasional,1,2025-02-17,
2849,occasional,3,2026-02-19,
2850,student,2,2026-02-11,
2851,weekender,2,2025-04-09,
2852,student,2,2026-01-01,2026-01-01
2853,student,2,2025-03-10,
2854,commuter,1,2025-09-01,
2855,occasional,2,2025-11-16,
2856,student,2,2025-09-08,
2857,commuter,1,2026-02-22,2026-02-22
2858,occasional,2,2025-06-15,
2859,commuter,1,2025-04-15,
2860,occasional,3,2025-08-23,
2861,commuter,1,2025-10-01,
2862,weekender,1,2026-04-24,2026-04-24
2863,weekender,2,2026-02-20,2026-02-20
2864,occasional,3,2025-02-15,
2865,occasional,3,2025-11-26,2025-11-26
2866,student,2,2025-05-25,2025-11-19
2867,occasional,3,2026-01-05,2026-01-05
2868,commuter,1,2025-03-02,
2869,commuter,1,2026-05-18,
2870,student,2,2025-03-19,
2871,student,2,2025-03-26,
2872,student,2,2025-01-20,2025-08-09
2873,weekender,1,2026-03-06,
2874,occasional,2,2025-04-09,
2875,student,2,2026-04-25,
2876,student,2,2026-04-30,2026-04-30
2877,student,2,2026-03-27,2026-03-27
2878,occasional,2,2025-10-15,2025-11-09
2879,commuter,1,2026-05-27,2026-05-27
2880,commuter,1,2025-11-06,
2881,student,2,2025-04-09,2026-02-14
2882,occasional,3,2025-07-21,
2883,commuter,1,2025-04-13,2025-11-21
2884,weekender,2,2026-03-04,
2885,occasional,3,2025-02-16,
2886,student,2,2026-05-08,
2887,occasional,2,2025-12-02,
2888,occasional,1,2026-05-11,
2889,student,2,2025-03-29,
2890,student,2,2025-04-29,
2891,weekender,3,2025-10-04,2025-12-06
2892,student,2,2026-04-06,2026-04-06
2893,occasional,3,2025-08-29,
2894,occasional,2,2025-02-27,
2895,weekender,3,2026-02-25,2026-02-25
2896,occasional,2,2025-10-16,
2897,commuter,1,2026-05-22,
2898,occasional,1,2026-05-22,
2899,student,2,2025-04-08,2025-10-14
2900,weekender,1,2025-04-20,2026-02-12
2901,occasional,2,2025-01-25,
2902,student,2,2025-01-12,
2903,occasional,2,2025-06-23,
2904,commuter,1,2025-02-15,
2905,occasional,1,2025-10-16,
2906,commuter,1,2025-10-29,2025-11-03
2907,commuter,1,2026-02-26,2026-02-26
2908,commuter,1,2026-03-12,2026-03-12
2909,occasional,2,2025-09-08,
2910,student,2,2026-04-11,
2911,commuter,1,2025-03-12,2025-08-26
2912,occasional,3,2025-03-21,
2913,occasional,3,2026-04-13,
2914,commuter,1,2025-11-03,2025-11-03
2915,weekender,2,2025-01-17,
2916,weekender,3,2026-03-19,2026-03-19
2917,occasional,3,2025-02-20,
2918,occasional,2,2025-07-06,
2919,weekender,2,2025-07-16,2026-01-05
2920,weekender,3,2025-08-23,
2921,weekender,3,2025-07-10,
2922,student,2,2025-07-11,2025-11-10
2923,occasional,1,2025-01-19,
2924,occasional,3,2025-01-20,
2925,commuter,1,2025-08-07,2025-12-21
2926,occasional,3,2025-04-15,
2927,occasional,1,2025-12-27,
2928,weekender,3,2025-09-25,
2929,student,2,2025-02-23,2025-11-26
2930,student,2,2026-04-15,2026-04-15
2931,occasional,3,2026-05-03,
2932,student,2,2025-04-26,2025-10-07
2933,occasional,3,2025-09-03,
2934,student,2,2025-09-19,2025-09-19
2935,student,2,2025-04-18,2026-01-12
2936,occasional,3,2025-12-30,
2937,occasional,3,2025-07-30,
2938,student,2,2025-05-07,
2939,student,2,2025-12-01,
2940,occasional,3,2025-12-10,
2941,occasional,3,2025-09-01,
2942,occasional,3,2025-06-10,
2943,occasional,3,2025-01-27,
2944,weekender,1,2026-01-05,
2945,weekender,3,2025-06-21,
2946,student,2,2025-03-05,
2947,student,2,2026-01-17,2026-02-16
2948,student,2,2025-12-16,2025-12-16
2949,occasional,1,2026-04-09,
2950,occasional,3,2025-03-30,
2951,occasional,3,2025-03-24,
2952,student,2,2026-03-11,2026-03-11
2953,occasional,3,2025-09-04,
2954,commuter,1,2025-12-28,2026-02-05
2955,occasional,2,2025-01-22,
2956,student,2,2026-01-04,
2957,weekender,1,2026-02-22,
2958,commuter,1,2025-05-18,2025-11-10
2959,weekender,1,2026-01-20,
2960,occasional,2,2026-05-24,
2961,occasional,2,2025-08-01,2025-09-29
2962,student,2,2025-01-14,
2963,commuter,1,2025-05-27,
2964,occasional,3,2025-01-14,
2965,occasional,3,2025-03-09,
2966,occasional,3,2025-07-31,
2967,occasional,2,2025-07-03,
2968,occasional,3,2025-03-27,
2969,occasional,3,2025-07-16,2025-12-07
2970,student,2,2025-02-18,
2971,occasional,1,2026-02-28,
2972,student,2,2025-03-06,2026-01-24
2973,weekender,3,2025-09-21,
2974,occasional,3,2025-05-10,
2975,occasional,3,2026-02-27,2026-02-27
2976,occasional,3,2025-02-16,
2977,weekender,1,2025-06-11,2026-01-07
2978,commuter,1,2026-01-12,2026-01-12
2979,occasional,2,2025-11-06,
2980,occasional,3,2025-12-13,
2981,commuter,1,2025-03-12,
2982,occasional,3,2026-01-13,
2983,student,2,2025-10-11,
2984,weekender,1,2025-06-14,2025-12-20
2985,weekender,3,2026-04-12,
2986,student,2,2026-02-26,
2987,weekender,3,2025-11-10,2026-01-10
2988,student,2,2026-05-16,
2989,occasional,2,2026-04-21,
2990,commuter,1,2025-03-20,2025-09-17
2991,student,2,2026-03-04,
2992,commuter,1,2025-08-31,2025-10-20
2993,occasional,3,2025-11-06,
2994,occasional,3,2026-03-09,
2995,weekender,3,2025-02-13,
2996,occasional,3,2025-09-20,
2997,occasional,2,2025-10-17,
2998,occasional,1,2025-09-01,
2999,weekender,3,2026-01-21,
3000,occasional,2,2025-01-28,
3001,commuter,1,2025-02-15,2025-09-26
3002,weekender,3,2026-05-12,2026-05-12
3003,student,2,2025-06-21,2025-09-21
3004,student,2,2026-02-12,
3005,weekender,1,2025-03-02,
3006,commuter,1,2026-03-08,2026-03-08
3007,occasional,2,2026-01-22,
3008,student,2,2026-01-18,
3009,commuter,1,2025-05-25,2025-10-14
3010,student,2,2025-07-08,
3011,student,2,2025-11-15,2025-11-15
3012,weekender,3,2025-02-07,
3013,commuter,1,2025-07-16,2025-08-15
3014,student,2,2025-12-30,2025-12-30
3015,weekender,3,2025-03-24,2025-12-16
3016,student,2,2026-04-09,2026-04-09
3017,student,2,2025-01-06,
3018,occasional,3,2025-01-22,2025-09-20
3019,occasional,1,2026-03-25,
3020,weekender,3,2025-05-04,
3021,weekender,3,2025-05-11,
3022,weekender,3,2025-10-18,
3023,student,2,2025-11-17,2026-01-19
3024,occasional,3,2026-03-15,
3025,commuter,1,2025-11-13,
3026,occasional,3,2026-04-20,
3027,student,2,2025-07-13,
3028,occasional,2,2026-05-10,
3029,occasional,3,2025-09-16,
3030,occasional,1,2025-10-08,
3031,occasional,2,2025-01-03,
3032,occasional,1,2025-02-16,
3033,student,2,2026-05-22,
3034,commuter,1,2025-08-29,2025-12-12
3035,occasional,3,2025-03-01,
3036,occasional,1,2025-02-18,
3037,occasional,3,2025-04-25,
3038,commuter,1,2026-03-24,2026-03-24
3039,occasional,3,2026-05-07,
3040,occasional,3,2025-01-01,
3041,occasional,3,2026-01-31,
3042,occasional,3,2025-05-08,
3043,occasional,1,2025-01-06,
3044,occasional,3,2026-05-12,
3045,student,2,2025-08-29,
3046,commuter,1,2025-08-16,
3047,weekender,2,2025-02-21,2025-09-20
3048,commuter,1,2025-12-04,2025-12-07
3049,occasional,1,2025-01-11,
3050,student,2,2025-03-10,2026-02-07
3051,commuter,1,2026-03-02,2026-03-02
3052,occasional,1,2025-11-18,
3053,weekender,1,2025-04-30,
3054,occasional,1,2025-09-18,
3055,weekender,3,2026-03-23,
3056,student,2,2026-03-29,
3057,student,2,2025-05-15,
3058,occasional,3,2025-03-31,
3059,student,2,2026-05-07,
3060,occasional,2,2025-11-03,
3061,occasional,2,2026-01-09,
3062,weekender,3,2026-03-13,
3063,occasional,3,2025-09-12,
3064,student,2,2025-06-01,2026-01-20
3065,weekender,3,2026-03-25,
3066,occasional,3,2025-01-08,
3067,student,2,2025-04-04,2025-12-16
3068,student,2,2025-09-24,2025-11-06
3069,occasional,2,2025-03-11,2025-08-10
3070,weekender,1,2025-04-15,2025-08-16
3071,commuter,1,2026-04-30,
3072,student,2,2025-11-26,
3073,student,2,2026-03-21,
3074,commuter,1,2025-07-23,2026-02-11
3075,occasional,2,2025-10-19,
3076,weekender,2,2026-04-26,2026-04-26
3077,weekender,3,2025-12-21,
3078,commuter,1,2025-04-12,2025-12-16
3079,student,2,2026-05-30,
3080,commuter,1,2025-06-08,
3081,commuter,1,2025-06-15,2025-12-29
3082,weekender,3,2025-09-11,
3083,occasional,1,2025-05-16,
3084,student,2,2026-05-20,
3085,weekender,2,2025-02-01,
3086,weekender,3,2025-05-31,
3087,occasional,3,2025-07-31,
3088,occasional,3,2025-08-06,
3089,commuter,1,2025-12-29,
3090,occasional,3,2026-03-28,2026-03-28
3091,occasional,1,2026-03-19,
3092,weekender,3,2025-12-09,
3093,student,2,2026-04-04,2026-04-04
3094,commuter,1,2025-11-30,
3095,weekender,3,2026-04-08,
3096,weekender,1,2025-02-07,
3097,student,2,2025-06-12,2025-08-29
3098,student,2,2026-01-08,2026-01-08
3099,commuter,1,2025-03-30,2026-02-03
3100,student,2,2025-11-03,2025-11-27
3101,weekender,2,2026-04-16,2026-04-16
3102,occasional,3,2025-05-09,
3103,occasional,3,2025-09-12,
3104,student,2,2025-05-27,2025-12-16
3105,occasional,1,2026-01-21,
3106,weekender,1,2025-06-10,2025-09-02
3107,student,2,2025-01-17,
3108,weekender,1,2025-05-31,
3109,student,2,2025-10-15,2025-12-02
3110,student,2,2025-03-25,
3111,occasional,1,2025-10-30,
3112,weekender,3,2025-08-08,
3113,occasional,3,2025-07-08,
3114,occasional,3,2025-10-11,2025-12-09
3115,occasional,1,2025-03-02,
3116,weekender,3,2025-12-11,2025-12-11
3117,weekender,2,2025-01-19,
3118,occasional,2,2025-07-07,
3119,occasional,3,2026-02-24,2026-02-24
3120,student,2,2025-06-21,
3121,student,2,2025-06-13,2025-09-09
3122,occasional,3,2026-05-09,
3123,weekender,1,2026-01-30,2026-01-30
3124,commuter,1,2026-03-18,2026-03-18
3125,occasional,2,2025-06-10,
3126,weekender,2,2026-03-27,
3127,student,2,2025-10-01,
3128,occasional,2,2025-04-20,
3129,occasional,3,2025-03-22,2026-02-04
3130,student,2,2025-06-29,
3131,occasional,2,2025-03-26,
3132,student,2,2025-07-11,2025-09-16
3133,occasional,3,2025-06-13,
3134,weekender,1,2025-07-15,
3135,student,2,2025-06-07,
3136,commuter,1,2025-02-16,2026-02-05
3137,student,2,2025-03-19,2025-09-29
3138,commuter,1,2025-09-06,
3139,student,2,2026-01-04,2026-02-01
3140,weekender,1,2025-10-28,
3141,occasional,3,2026-03-16,
3142,student,2,2025-10-04,2025-10-04
3143,weekender,3,2026-03-20,
3144,weekender,3,2025-10-10,
3145,occasional,2,2026-01-16,
3146,weekender,2,2025-02-15,
3147,weekender,3,2026-02-23,2026-02-23
3148,occasional,1,2025-12-05,
3149,student,2,2025-10-23,
3150,occasional,3,2025-05-13,
3151,occasional,3,2025-05-31,
3152,student,2,2026-03-25,2026-03-25
3153,occasional,3,2025-07-06,2025-10-10
3154,commuter,1,2025-06-21,2026-01-26
3155,occasional,3,2025-09-03,
3156,occasional,2,2025-10-19,
3157,occasional,2,2026-02-19,2026-02-19
3158,weekender,3,2025-06-23,2025-08-14
3159,student,2,2025-08-07,
3160,occasional,3,2026-01-04,
3161,student,2,2025-03-14,2026-01-21
3162,student,2,2025-05-16,
3163,weekender,3,2025-04-03,
3164,occasional,2,2026-04-05,
3165,commuter,1,2025-02-27,2026-02-14
3166,student,2,2025-03-29,
3167,weekender,1,2026-04-26,
3168,student,2,2025-12-01,2025-12-01
3169,weekender,3,2025-12-06,2025-12-06
3170,occasional,2,2026-03-24,2026-03-24
3171,student,2,2025-10-11,
3172,student,2,2025-11-03,2025-11-03
3173,occasional,1,2025-08-03,
3174,weekender,3,2026-05-28,
3175,student,2,2025-12-23,
3176,occasional,3,2026-03-23,
3177,occasional,2,2026-05-23,
3178,student,2,2026-04-16,
3179,student,2,2025-01-27,2026-02-03
3180,weekender,1,2025-12-25,
3181,weekender,2,2026-03-30,
3182,commuter,1,2025-06-08,2026-02-06
